"ID","DATE","YEAR","INDICATOR","MEASURE1","MEASURE2","MEASURE1_DESCRIPTION","MEASURE2_DESCRIPTION","VALUE1","UNITS","NOTE","SOURCE"
"58_2024_02_17_West Colton, CA_UP","2024 Feb 17 12:00:00 AM","2,024","Average Dwell Time at Class I Railroad Terminals","West Colton, CA","UP","Terminal","Railroad name","24.4","Hours",,"Surface Transportation Board (STB)"
"58_2024_02_24_Chicago (Proviso), IL_UP","2024 Feb 24 12:00:00 AM","2,024","Average Dwell Time at Class I Railroad Terminals","Chicago (Proviso), IL","UP","Terminal","Railroad name","26.5","Hours",,"Surface Transportation Board (STB)"
"58_2024_02_24_Houston (Englewood), TX_UP","2024 Feb 24 12:00:00 AM","2,024","Average Dwell Time at Class I Railroad Terminals","Houston (Englewood), TX","UP","Terminal","Railroad name","24.9","Hours",,"Surface Transportation Board (STB)"
"58_2024_02_24_West Colton, CA_UP","2024 Feb 24 12:00:00 AM","2,024","Average Dwell Time at Class I Railroad Terminals","West Colton, CA","UP","Terminal","Railroad name","22.6","Hours",,"Surface Transportation Board (STB)"
"58_2024_03_02_Chicago (Proviso), IL_UP","2024 Mar 02 12:00:00 AM","2,024","Average Dwell Time at Class I Railroad Terminals","Chicago (Proviso), IL","UP","Terminal","Railroad name","24","Hours",,"Surface Transportation Board (STB)"
"58_2024_03_02_Houston (Englewood), TX_UP","2024 Mar 02 12:00:00 AM","2,024","Average Dwell Time at Class I Railroad Terminals","Houston (Englewood), TX","UP","Terminal","Railroad name","24.3","Hours",,"Surface Transportation Board (STB)"
"58_2024_03_02_West Colton, CA_UP","2024 Mar 02 12:00:00 AM","2,024","Average Dwell Time at Class I Railroad Terminals","West Colton, CA","UP","Terminal","Railroad name","25","Hours",,"Surface Transportation Board (STB)"
"58_2024_03_09_Chicago (Proviso), IL_UP","2024 Mar 09 12:00:00 AM","2,024","Average Dwell Time at Class I Railroad Terminals","Chicago (Proviso), IL","UP","Terminal","Railroad name","23.2","Hours",,"Surface Transportation Board (STB)"
"58_2024_03_09_Houston (Englewood), TX_UP","2024 Mar 09 12:00:00 AM","2,024","Average Dwell Time at Class I Railroad Terminals","Houston (Englewood), TX","UP","Terminal","Railroad name","21","Hours",,"Surface Transportation Board (STB)"
"58_2024_03_09_West Colton, CA_UP","2024 Mar 09 12:00:00 AM","2,024","Average Dwell Time at Class I Railroad Terminals","West Colton, CA","UP","Terminal","Railroad name","25.4","Hours",,"Surface Transportation Board (STB)"
"58_2024_03_16_Chicago (Proviso), IL_UP","2024 Mar 16 12:00:00 AM","2,024","Average Dwell Time at Class I Railroad Terminals","Chicago (Proviso), IL","UP","Terminal","Railroad name","21","Hours",,"Surface Transportation Board (STB)"
"58_2024_03_16_Houston (Englewood), TX_UP","2024 Mar 16 12:00:00 AM","2,024","Average Dwell Time at Class I Railroad Terminals","Houston (Englewood), TX","UP","Terminal","Railroad name","20.3","Hours",,"Surface Transportation Board (STB)"
"58_2024_03_16_West Colton, CA_UP","2024 Mar 16 12:00:00 AM","2,024","Average Dwell Time at Class I Railroad Terminals","West Colton, CA","UP","Terminal","Railroad name","28.9","Hours",,"Surface Transportation Board (STB)"
"58_2024_03_23_Chicago (Proviso), IL_UP","2024 Mar 23 12:00:00 AM","2,024","Average Dwell Time at Class I Railroad Terminals","Chicago (Proviso), IL","UP","Terminal","Railroad name","23","Hours",,"Surface Transportation Board (STB)"
"58_2024_03_23_Houston (Englewood), TX_UP","2024 Mar 23 12:00:00 AM","2,024","Average Dwell Time at Class I Railroad Terminals","Houston (Englewood), TX","UP","Terminal","Railroad name","21","Hours",,"Surface Transportation Board (STB)"
"58_2024_03_23_West Colton, CA_UP","2024 Mar 23 12:00:00 AM","2,024","Average Dwell Time at Class I Railroad Terminals","West Colton, CA","UP","Terminal","Railroad name","26.5","Hours",,"Surface Transportation Board (STB)"
"58_2024_03_30_Chicago (Proviso), IL_UP","2024 Mar 30 12:00:00 AM","2,024","Average Dwell Time at Class I Railroad Terminals","Chicago (Proviso), IL","UP","Terminal","Railroad name","25.6","Hours",,"Surface Transportation Board (STB)"
"58_2024_03_30_Houston (Englewood), TX_UP","2024 Mar 30 12:00:00 AM","2,024","Average Dwell Time at Class I Railroad Terminals","Houston (Englewood), TX","UP","Terminal","Railroad name","25.8","Hours",,"Surface Transportation Board (STB)"
"58_2024_03_30_West Colton, CA_UP","2024 Mar 30 12:00:00 AM","2,024","Average Dwell Time at Class I Railroad Terminals","West Colton, CA","UP","Terminal","Railroad name","24.1","Hours",,"Surface Transportation Board (STB)"
"58_2024_04_06_Chicago (Proviso), IL_UP","2024 Apr 06 12:00:00 AM","2,024","Average Dwell Time at Class I Railroad Terminals","Chicago (Proviso), IL","UP","Terminal","Railroad name","26.1","Hours",,"Surface Transportation Board (STB)"
"58_2024_04_06_Houston (Englewood), TX_UP","2024 Apr 06 12:00:00 AM","2,024","Average Dwell Time at Class I Railroad Terminals","Houston (Englewood), TX","UP","Terminal","Railroad name","25","Hours",,"Surface Transportation Board (STB)"
"58_2024_04_06_West Colton, CA_UP","2024 Apr 06 12:00:00 AM","2,024","Average Dwell Time at Class I Railroad Terminals","West Colton, CA","UP","Terminal","Railroad name","24.4","Hours",,"Surface Transportation Board (STB)"
"58_2024_04_13_Chicago (Proviso), IL_UP","2024 Apr 13 12:00:00 AM","2,024","Average Dwell Time at Class I Railroad Terminals","Chicago (Proviso), IL","UP","Terminal","Railroad name","24.6","Hours",,"Surface Transportation Board (STB)"
"58_2024_04_13_Houston (Englewood), TX_UP","2024 Apr 13 12:00:00 AM","2,024","Average Dwell Time at Class I Railroad Terminals","Houston (Englewood), TX","UP","Terminal","Railroad name","22.9","Hours",,"Surface Transportation Board (STB)"
"58_2024_04_13_West Colton, CA_UP","2024 Apr 13 12:00:00 AM","2,024","Average Dwell Time at Class I Railroad Terminals","West Colton, CA","UP","Terminal","Railroad name","22.9","Hours",,"Surface Transportation Board (STB)"
"58_2024_04_20_Chicago (Proviso), IL_UP","2024 Apr 20 12:00:00 AM","2,024","Average Dwell Time at Class I Railroad Terminals","Chicago (Proviso), IL","UP","Terminal","Railroad name","23.5","Hours",,"Surface Transportation Board (STB)"
"58_2024_04_20_Houston (Englewood), TX_UP","2024 Apr 20 12:00:00 AM","2,024","Average Dwell Time at Class I Railroad Terminals","Houston (Englewood), TX","UP","Terminal","Railroad name","20","Hours",,"Surface Transportation Board (STB)"
"58_2024_04_20_West Colton, CA_UP","2024 Apr 20 12:00:00 AM","2,024","Average Dwell Time at Class I Railroad Terminals","West Colton, CA","UP","Terminal","Railroad name","23.2","Hours",,"Surface Transportation Board (STB)"
"58_2024_04_27_Chicago (Proviso), IL_UP","2024 Apr 27 12:00:00 AM","2,024","Average Dwell Time at Class I Railroad Terminals","Chicago (Proviso), IL","UP","Terminal","Railroad name","23.1","Hours",,"Surface Transportation Board (STB)"
"58_2024_04_27_Houston (Englewood), TX_UP","2024 Apr 27 12:00:00 AM","2,024","Average Dwell Time at Class I Railroad Terminals","Houston (Englewood), TX","UP","Terminal","Railroad name","21","Hours",,"Surface Transportation Board (STB)"
"58_2024_04_27_West Colton, CA_UP","2024 Apr 27 12:00:00 AM","2,024","Average Dwell Time at Class I Railroad Terminals","West Colton, CA","UP","Terminal","Railroad name","22.6","Hours",,"Surface Transportation Board (STB)"
"58_2024_05_04_Chicago (Proviso), IL_UP","2024 May 04 12:00:00 AM","2,024","Average Dwell Time at Class I Railroad Terminals","Chicago (Proviso), IL","UP","Terminal","Railroad name","29","Hours",,"Surface Transportation Board (STB)"
"58_2024_05_04_Houston (Englewood), TX_UP","2024 May 04 12:00:00 AM","2,024","Average Dwell Time at Class I Railroad Terminals","Houston (Englewood), TX","UP","Terminal","Railroad name","23.8","Hours",,"Surface Transportation Board (STB)"
"58_2024_05_04_West Colton, CA_UP","2024 May 04 12:00:00 AM","2,024","Average Dwell Time at Class I Railroad Terminals","West Colton, CA","UP","Terminal","Railroad name","22.7","Hours",,"Surface Transportation Board (STB)"
"58_2024_05_11_Chicago (Proviso), IL_UP","2024 May 11 12:00:00 AM","2,024","Average Dwell Time at Class I Railroad Terminals","Chicago (Proviso), IL","UP","Terminal","Railroad name","22.9","Hours",,"Surface Transportation Board (STB)"
"58_2024_05_11_Houston (Englewood), TX_UP","2024 May 11 12:00:00 AM","2,024","Average Dwell Time at Class I Railroad Terminals","Houston (Englewood), TX","UP","Terminal","Railroad name","22.3","Hours",,"Surface Transportation Board (STB)"
"58_2024_05_11_West Colton, CA_UP","2024 May 11 12:00:00 AM","2,024","Average Dwell Time at Class I Railroad Terminals","West Colton, CA","UP","Terminal","Railroad name","21","Hours",,"Surface Transportation Board (STB)"
"58_2024_05_18_Chicago (Proviso), IL_UP","2024 May 18 12:00:00 AM","2,024","Average Dwell Time at Class I Railroad Terminals","Chicago (Proviso), IL","UP","Terminal","Railroad name","22.7","Hours",,"Surface Transportation Board (STB)"
"58_2024_05_18_Houston (Englewood), TX_UP","2024 May 18 12:00:00 AM","2,024","Average Dwell Time at Class I Railroad Terminals","Houston (Englewood), TX","UP","Terminal","Railroad name","27.6","Hours",,"Surface Transportation Board (STB)"
"58_2024_05_18_West Colton, CA_UP","2024 May 18 12:00:00 AM","2,024","Average Dwell Time at Class I Railroad Terminals","West Colton, CA","UP","Terminal","Railroad name","20.1","Hours",,"Surface Transportation Board (STB)"
"58_2024_05_25_Chicago (Proviso), IL_UP","2024 May 25 12:00:00 AM","2,024","Average Dwell Time at Class I Railroad Terminals","Chicago (Proviso), IL","UP","Terminal","Railroad name","22.5","Hours",,"Surface Transportation Board (STB)"
"58_2024_05_25_Houston (Englewood), TX_UP","2024 May 25 12:00:00 AM","2,024","Average Dwell Time at Class I Railroad Terminals","Houston (Englewood), TX","UP","Terminal","Railroad name","29.2","Hours",,"Surface Transportation Board (STB)"
"58_2024_05_25_West Colton, CA_UP","2024 May 25 12:00:00 AM","2,024","Average Dwell Time at Class I Railroad Terminals","West Colton, CA","UP","Terminal","Railroad name","21.4","Hours",,"Surface Transportation Board (STB)"
"58_2024_06_01_Chicago (Proviso), IL_UP","2024 Jun 01 12:00:00 AM","2,024","Average Dwell Time at Class I Railroad Terminals","Chicago (Proviso), IL","UP","Terminal","Railroad name","20.2","Hours",,"Surface Transportation Board (STB)"
"58_2024_06_01_Houston (Englewood), TX_UP","2024 Jun 01 12:00:00 AM","2,024","Average Dwell Time at Class I Railroad Terminals","Houston (Englewood), TX","UP","Terminal","Railroad name","28.7","Hours",,"Surface Transportation Board (STB)"
"58_2024_06_01_West Colton, CA_UP","2024 Jun 01 12:00:00 AM","2,024","Average Dwell Time at Class I Railroad Terminals","West Colton, CA","UP","Terminal","Railroad name","21.4","Hours",,"Surface Transportation Board (STB)"
"58_2024_06_08_Chicago (Proviso), IL_UP","2024 Jun 08 12:00:00 AM","2,024","Average Dwell Time at Class I Railroad Terminals","Chicago (Proviso), IL","UP","Terminal","Railroad name","19.7","Hours",,"Surface Transportation Board (STB)"
"58_2024_06_08_Houston (Englewood), TX_UP","2024 Jun 08 12:00:00 AM","2,024","Average Dwell Time at Class I Railroad Terminals","Houston (Englewood), TX","UP","Terminal","Railroad name","28.8","Hours",,"Surface Transportation Board (STB)"
"58_2024_06_08_West Colton, CA_UP","2024 Jun 08 12:00:00 AM","2,024","Average Dwell Time at Class I Railroad Terminals","West Colton, CA","UP","Terminal","Railroad name","20.1","Hours",,"Surface Transportation Board (STB)"
"58_2024_06_15_Chicago (Proviso), IL_UP","2024 Jun 15 12:00:00 AM","2,024","Average Dwell Time at Class I Railroad Terminals","Chicago (Proviso), IL","UP","Terminal","Railroad name","20.7","Hours",,"Surface Transportation Board (STB)"
"58_2024_06_15_Houston (Englewood), TX_UP","2024 Jun 15 12:00:00 AM","2,024","Average Dwell Time at Class I Railroad Terminals","Houston (Englewood), TX","UP","Terminal","Railroad name","28.1","Hours",,"Surface Transportation Board (STB)"
"58_2024_06_15_West Colton, CA_UP","2024 Jun 15 12:00:00 AM","2,024","Average Dwell Time at Class I Railroad Terminals","West Colton, CA","UP","Terminal","Railroad name","22.6","Hours",,"Surface Transportation Board (STB)"
"58_2024_06_22_Chicago (Proviso), IL_UP","2024 Jun 22 12:00:00 AM","2,024","Average Dwell Time at Class I Railroad Terminals","Chicago (Proviso), IL","UP","Terminal","Railroad name","20.1","Hours",,"Surface Transportation Board (STB)"
"58_2024_06_22_Houston (Englewood), TX_UP","2024 Jun 22 12:00:00 AM","2,024","Average Dwell Time at Class I Railroad Terminals","Houston (Englewood), TX","UP","Terminal","Railroad name","23.3","Hours",,"Surface Transportation Board (STB)"
"58_2024_06_22_West Colton, CA_UP","2024 Jun 22 12:00:00 AM","2,024","Average Dwell Time at Class I Railroad Terminals","West Colton, CA","UP","Terminal","Railroad name","24.5","Hours",,"Surface Transportation Board (STB)"
"58_2024_06_29_Chicago (Proviso), IL_UP","2024 Jun 29 12:00:00 AM","2,024","Average Dwell Time at Class I Railroad Terminals","Chicago (Proviso), IL","UP","Terminal","Railroad name","20.3","Hours",,"Surface Transportation Board (STB)"
"58_2024_06_29_Houston (Englewood), TX_UP","2024 Jun 29 12:00:00 AM","2,024","Average Dwell Time at Class I Railroad Terminals","Houston (Englewood), TX","UP","Terminal","Railroad name","23.7","Hours",,"Surface Transportation Board (STB)"
"58_2024_06_29_West Colton, CA_UP","2024 Jun 29 12:00:00 AM","2,024","Average Dwell Time at Class I Railroad Terminals","West Colton, CA","UP","Terminal","Railroad name","23","Hours",,"Surface Transportation Board (STB)"
"58_2024_07_06_Chicago (Proviso), IL_UP","2024 Jul 06 12:00:00 AM","2,024","Average Dwell Time at Class I Railroad Terminals","Chicago (Proviso), IL","UP","Terminal","Railroad name","22.5","Hours",,"Surface Transportation Board (STB)"
"58_2024_07_06_Houston (Englewood), TX_UP","2024 Jul 06 12:00:00 AM","2,024","Average Dwell Time at Class I Railroad Terminals","Houston (Englewood), TX","UP","Terminal","Railroad name","23.9","Hours",,"Surface Transportation Board (STB)"
"58_2024_07_06_West Colton, CA_UP","2024 Jul 06 12:00:00 AM","2,024","Average Dwell Time at Class I Railroad Terminals","West Colton, CA","UP","Terminal","Railroad name","23.2","Hours",,"Surface Transportation Board (STB)"
"58_2024_07_13_Chicago (Proviso), IL_UP","2024 Jul 13 12:00:00 AM","2,024","Average Dwell Time at Class I Railroad Terminals","Chicago (Proviso), IL","UP","Terminal","Railroad name","23.4","Hours",,"Surface Transportation Board (STB)"
"58_2024_07_13_Houston (Englewood), TX_UP","2024 Jul 13 12:00:00 AM","2,024","Average Dwell Time at Class I Railroad Terminals","Houston (Englewood), TX","UP","Terminal","Railroad name","30.5","Hours",,"Surface Transportation Board (STB)"
"58_2024_07_13_West Colton, CA_UP","2024 Jul 13 12:00:00 AM","2,024","Average Dwell Time at Class I Railroad Terminals","West Colton, CA","UP","Terminal","Railroad name","22.5","Hours",,"Surface Transportation Board (STB)"
"58_2024_07_20_Chicago (Proviso), IL_UP","2024 Jul 20 12:00:00 AM","2,024","Average Dwell Time at Class I Railroad Terminals","Chicago (Proviso), IL","UP","Terminal","Railroad name","21.9","Hours",,"Surface Transportation Board (STB)"
"58_2024_07_20_Houston (Englewood), TX_UP","2024 Jul 20 12:00:00 AM","2,024","Average Dwell Time at Class I Railroad Terminals","Houston (Englewood), TX","UP","Terminal","Railroad name","25.6","Hours",,"Surface Transportation Board (STB)"
"58_2024_07_20_West Colton, CA_UP","2024 Jul 20 12:00:00 AM","2,024","Average Dwell Time at Class I Railroad Terminals","West Colton, CA","UP","Terminal","Railroad name","24.8","Hours",,"Surface Transportation Board (STB)"
"58_2024_07_27_Chicago (Proviso), IL_UP","2024 Jul 27 12:00:00 AM","2,024","Average Dwell Time at Class I Railroad Terminals","Chicago (Proviso), IL","UP","Terminal","Railroad name","24.3","Hours",,"Surface Transportation Board (STB)"
"58_2024_07_27_Houston (Englewood), TX_UP","2024 Jul 27 12:00:00 AM","2,024","Average Dwell Time at Class I Railroad Terminals","Houston (Englewood), TX","UP","Terminal","Railroad name","27.9","Hours",,"Surface Transportation Board (STB)"
"58_2024_07_27_West Colton, CA_UP","2024 Jul 27 12:00:00 AM","2,024","Average Dwell Time at Class I Railroad Terminals","West Colton, CA","UP","Terminal","Railroad name","23.1","Hours",,"Surface Transportation Board (STB)"
"58_2024_08_03_Chicago (Proviso), IL_UP","2024 Aug 03 12:00:00 AM","2,024","Average Dwell Time at Class I Railroad Terminals","Chicago (Proviso), IL","UP","Terminal","Railroad name","25","Hours",,"Surface Transportation Board (STB)"
"58_2024_08_03_Houston (Englewood), TX_UP","2024 Aug 03 12:00:00 AM","2,024","Average Dwell Time at Class I Railroad Terminals","Houston (Englewood), TX","UP","Terminal","Railroad name","27.4","Hours",,"Surface Transportation Board (STB)"
"58_2024_08_03_West Colton, CA_UP","2024 Aug 03 12:00:00 AM","2,024","Average Dwell Time at Class I Railroad Terminals","West Colton, CA","UP","Terminal","Railroad name","28.5","Hours",,"Surface Transportation Board (STB)"
"58_2024_08_10_Chicago (Proviso), IL_UP","2024 Aug 10 12:00:00 AM","2,024","Average Dwell Time at Class I Railroad Terminals","Chicago (Proviso), IL","UP","Terminal","Railroad name","22.4","Hours",,"Surface Transportation Board (STB)"
"58_2024_08_10_Houston (Englewood), TX_UP","2024 Aug 10 12:00:00 AM","2,024","Average Dwell Time at Class I Railroad Terminals","Houston (Englewood), TX","UP","Terminal","Railroad name","26.1","Hours",,"Surface Transportation Board (STB)"
